gutenberg_id,text,title,author
1342,"is also comprehended. She will follow wherever Lydia leads. Vain,",Pride and Prejudice,"Austen, Jane"
1342,"ignorant, idle, and absolutely uncontrolled! Oh, my dear father, can you",Pride and Prejudice,"Austen, Jane"
1342,suppose it possible that they will not be censured and despised wherever,Pride and Prejudice,"Austen, Jane"
1342,"they are known, and that their sisters will not be often involved in the",Pride and Prejudice,"Austen, Jane"
1342,disgrace?”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"Mr. Bennet saw that her whole heart was in the subject; and,",Pride and Prejudice,"Austen, Jane"
1342,"affectionately taking her hand, said, in reply,--",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“Do not make yourself uneasy, my love. Wherever you and Jane are known,",Pride and Prejudice,"Austen, Jane"
1342,you must be respected and valued; and you will not appear to less,Pride and Prejudice,"Austen, Jane"
1342,"advantage for having a couple of--or I may say, three--very silly",Pride and Prejudice,"Austen, Jane"
1342,sisters. We shall have no peace at Longbourn if Lydia does not go to,Pride and Prejudice,"Austen, Jane"
1342,"Brighton. Let her go, then. Colonel Forster is a sensible man, and will",Pride and Prejudice,"Austen, Jane"
1342,keep her out of any real mischief; and she is luckily too poor to be an,Pride and Prejudice,"Austen, Jane"
1342,object of prey to anybody. At Brighton she will be of less importance,Pride and Prejudice,"Austen, Jane"
1342,even as a common flirt than she has been here. The officers will find,Pride and Prejudice,"Austen, Jane"
1342,"women better worth their notice. Let us hope, therefore, that her being",Pride and Prejudice,"Austen, Jane"
1342,"there may teach her her own insignificance. At any rate, she cannot grow",Pride and Prejudice,"Austen, Jane"
1342,"many degrees worse, without authorizing us to lock her up for the rest",Pride and Prejudice,"Austen, Jane"
1342,of her life.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,With this answer Elizabeth was forced to be content; but her own opinion,Pride and Prejudice,"Austen, Jane"
1342,"continued the same, and she left him disappointed and sorry. It was not",Pride and Prejudice,"Austen, Jane"
1342,"in her nature, however, to increase her vexations by dwelling on them.",Pride and Prejudice,"Austen, Jane"
1342,She was confident of having performed her duty; and to fret over,Pride and Prejudice,"Austen, Jane"
1342,"unavoidable evils, or augment them by anxiety, was no part of her",Pride and Prejudice,"Austen, Jane"
1342,disposition.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Had Lydia and her mother known the substance of her conference with her,Pride and Prejudice,"Austen, Jane"
1342,"father, their indignation would hardly have found expression in their",Pride and Prejudice,"Austen, Jane"
1342,"united volubility. In Lydia’s imagination, a visit to Brighton comprised",Pride and Prejudice,"Austen, Jane"
1342,"every possibility of earthly happiness. She saw, with the creative eye",Pride and Prejudice,"Austen, Jane"
1342,"of fancy, the streets of that gay bathing-place covered with officers.",Pride and Prejudice,"Austen, Jane"
1342,She saw herself the object of attention to tens and to scores of them at,Pride and Prejudice,"Austen, Jane"
1342,present unknown. She saw all the glories of the camp: its tents,Pride and Prejudice,"Austen, Jane"
1342,"stretched forth in beauteous uniformity of lines, crowded with the young",Pride and Prejudice,"Austen, Jane"
1342,"and the gay, and dazzling with scarlet; and, to complete the view, she",Pride and Prejudice,"Austen, Jane"
1342,"saw herself seated beneath a tent, tenderly flirting with at least six",Pride and Prejudice,"Austen, Jane"
1342,officers at once.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,[Illustration:,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,“Tenderly flirting”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,[_Copyright 1894 by George Allen._]],Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Had she known that her sister sought to tear her from such prospects and,Pride and Prejudice,"Austen, Jane"
1342,"such realities as these, what would have been her sensations? They could",Pride and Prejudice,"Austen, Jane"
1342,"have been understood only by her mother, who might have felt nearly the",Pride and Prejudice,"Austen, Jane"
1342,same. Lydia’s going to Brighton was all that consoled her for the,Pride and Prejudice,"Austen, Jane"
1342,melancholy conviction of her husband’s never intending to go there,Pride and Prejudice,"Austen, Jane"
1342,himself.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,But they were entirely ignorant of what had passed; and their raptures,Pride and Prejudice,"Austen, Jane"
1342,"continued, with little intermission, to the very day of Lydia’s leaving",Pride and Prejudice,"Austen, Jane"
1342,home.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Elizabeth was now to see Mr. Wickham for the last time. Having been,Pride and Prejudice,"Austen, Jane"
1342,"frequently in company with him since her return, agitation was pretty",Pride and Prejudice,"Austen, Jane"
1342,well over; the agitations of former partiality entirely so. She had even,Pride and Prejudice,"Austen, Jane"
1342,"learnt to detect, in the very gentleness which had first delighted her,",Pride and Prejudice,"Austen, Jane"
1342,an affectation and a sameness to disgust and weary. In his present,Pride and Prejudice,"Austen, Jane"
1342,"behaviour to herself, moreover, she had a fresh source of displeasure;",Pride and Prejudice,"Austen, Jane"
1342,for the inclination he soon testified of renewing those attentions which,Pride and Prejudice,"Austen, Jane"
1342,"had marked the early part of their acquaintance could only serve, after",Pride and Prejudice,"Austen, Jane"
1342,"what had since passed, to provoke her. She lost all concern for him in",Pride and Prejudice,"Austen, Jane"
1342,finding herself thus selected as the object of such idle and frivolous,Pride and Prejudice,"Austen, Jane"
1342,"gallantry; and while she steadily repressed it, could not but feel the",Pride and Prejudice,"Austen, Jane"
1342,"reproof contained in his believing, that however long, and for whatever",Pride and Prejudice,"Austen, Jane"
1342,"cause, his attentions had been withdrawn, her vanity would be gratified,",Pride and Prejudice,"Austen, Jane"
1342,"and her preference secured, at any time, by their renewal.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"On the very last day of the regiment’s remaining in Meryton, he dined,",Pride and Prejudice,"Austen, Jane"
1342,"with others of the officers, at Longbourn; and so little was Elizabeth",Pride and Prejudice,"Austen, Jane"
1342,"disposed to part from him in good-humour, that, on his making some",Pride and Prejudice,"Austen, Jane"
1342,"inquiry as to the manner in which her time had passed at Hunsford, she",Pride and Prejudice,"Austen, Jane"
1342,mentioned Colonel Fitzwilliam’s and Mr. Darcy’s having both spent three,Pride and Prejudice,"Austen, Jane"
1342,"weeks at Rosings, and asked him if he were acquainted with the former.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"He looked surprised, displeased, alarmed; but, with a moment’s",Pride and Prejudice,"Austen, Jane"
1342,"recollection, and a returning smile, replied, that he had formerly seen",Pride and Prejudice,"Austen, Jane"
1342,"him often; and, after observing that he was a very gentlemanlike man,",Pride and Prejudice,"Austen, Jane"
1342,asked her how she had liked him. Her answer was warmly in his favour.,Pride and Prejudice,"Austen, Jane"
1342,"With an air of indifference, he soon afterwards added, “How long did you",Pride and Prejudice,"Austen, Jane"
1342,say that he was at Rosings?”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,“Nearly three weeks.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,“And you saw him frequently?”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“Yes, almost every day.”",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,“His manners are very different from his cousin’s.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“Yes, very different; but I think Mr. Darcy improves on acquaintance.”",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“Indeed!” cried Wickham, with a look which did not escape her. “And pray",Pride and Prejudice,"Austen, Jane"
1342,"may I ask--” but checking himself, he added, in a gayer tone, “Is it in",Pride and Prejudice,"Austen, Jane"
1342,address that he improves? Has he deigned to add aught of civility to his,Pride and Prejudice,"Austen, Jane"
1342,"ordinary style? for I dare not hope,” he continued, in a lower and more",Pride and Prejudice,"Austen, Jane"
1342,"serious tone, “that he is improved in essentials.”",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“Oh, no!” said Elizabeth. “In essentials, I believe, he is very much",Pride and Prejudice,"Austen, Jane"
1342,what he ever was.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"While she spoke, Wickham looked as if scarcely knowing whether to",Pride and Prejudice,"Austen, Jane"
1342,rejoice over her words or to distrust their meaning. There was a,Pride and Prejudice,"Austen, Jane"
1342,something in her countenance which made him listen with an apprehensive,Pride and Prejudice,"Austen, Jane"
1342,"and anxious attention, while she added,--",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“When I said that he improved on acquaintance, I did not mean that",Pride and Prejudice,"Austen, Jane"
1342,"either his mind or manners were in a state of improvement; but that,",Pride and Prejudice,"Austen, Jane"
1342,"from knowing him better, his disposition was better understood.”",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Wickham’s alarm now appeared in a heightened complexion and agitated,Pride and Prejudice,"Austen, Jane"
1342,"look; for a few minutes he was silent; till, shaking off his",Pride and Prejudice,"Austen, Jane"
1342,"embarrassment, he turned to her again, and said in the gentlest of",Pride and Prejudice,"Austen, Jane"
1342,"accents,--",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“You, who so well know my feelings towards Mr. Darcy, will readily",Pride and Prejudice,"Austen, Jane"
1342,comprehend how sincerely I must rejoice that he is wise enough to assume,Pride and Prejudice,"Austen, Jane"
1342,"even the _appearance_ of what is right. His pride, in that direction,",Pride and Prejudice,"Austen, Jane"
1342,"may be of service, if not to himself, to many others, for it must deter",Pride and Prejudice,"Austen, Jane"
1342,him from such foul misconduct as I have suffered by. I only fear that,Pride and Prejudice,"Austen, Jane"
1342,"the sort of cautiousness to which you, I imagine, have been alluding, is",Pride and Prejudice,"Austen, Jane"
1342,"merely adopted on his visits to his aunt, of whose good opinion and",Pride and Prejudice,"Austen, Jane"
1342,"judgment he stands much in awe. His fear of her has always operated, I",Pride and Prejudice,"Austen, Jane"
1342,"know, when they were together; and a good deal is to be imputed to his",Pride and Prejudice,"Austen, Jane"
1342,"wish of forwarding the match with Miss de Bourgh, which I am certain he",Pride and Prejudice,"Austen, Jane"
1342,has very much at heart.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"Elizabeth could not repress a smile at this, but she answered only by a",Pride and Prejudice,"Austen, Jane"
1342,slight inclination of the head. She saw that he wanted to engage her on,Pride and Prejudice,"Austen, Jane"
1342,"the old subject of his grievances, and she was in no humour to indulge",Pride and Prejudice,"Austen, Jane"
1342,"him. The rest of the evening passed with the _appearance_, on his side,",Pride and Prejudice,"Austen, Jane"
1342,"of usual cheerfulness, but with no further attempt to distinguish",Pride and Prejudice,"Austen, Jane"
1342,"Elizabeth; and they parted at last with mutual civility, and possibly a",Pride and Prejudice,"Austen, Jane"
1342,mutual desire of never meeting again.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"When the party broke up, Lydia returned with Mrs. Forster to Meryton,",Pride and Prejudice,"Austen, Jane"
1342,from whence they were to set out early the next morning. The separation,Pride and Prejudice,"Austen, Jane"
1342,between her and her family was rather noisy than pathetic. Kitty was the,Pride and Prejudice,"Austen, Jane"
1342,only one who shed tears; but she did weep from vexation and envy. Mrs.,Pride and Prejudice,"Austen, Jane"
1342,"Bennet was diffuse in her good wishes for the felicity of her daughter,",Pride and Prejudice,"Austen, Jane"
1342,and impressive in her injunctions that she would not miss the,Pride and Prejudice,"Austen, Jane"
1342,"opportunity of enjoying herself as much as possible,--advice which there",Pride and Prejudice,"Austen, Jane"
1342,"was every reason to believe would be attended to; and, in the clamorous",Pride and Prejudice,"Austen, Jane"
1342,"happiness of Lydia herself in bidding farewell, the more gentle adieus",Pride and Prejudice,"Austen, Jane"
1342,of her sisters were uttered without being heard.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,[Illustration:,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,The arrival of the,Pride and Prejudice,"Austen, Jane"
1342,Gardiners,Pride and Prejudice,"Austen, Jane"
1342,],Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,CHAPTER XLII.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,[Illustration],Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"Had Elizabeth’s opinion been all drawn from her own family, she could",Pride and Prejudice,"Austen, Jane"
1342,not have formed a very pleasing picture of conjugal felicity or domestic,Pride and Prejudice,"Austen, Jane"
1342,"comfort. Her father, captivated by youth and beauty, and that appearance",Pride and Prejudice,"Austen, Jane"
1342,"of good-humour which youth and beauty generally give, had married a",Pride and Prejudice,"Austen, Jane"
1342,woman whose weak understanding and illiberal mind had very early in,Pride and Prejudice,"Austen, Jane"
1342,"their marriage put an end to all real affection for her. Respect,",Pride and Prejudice,"Austen, Jane"
1342,"esteem, and confidence had vanished for ever; and all his views of",Pride and Prejudice,"Austen, Jane"
1342,domestic happiness were overthrown. But Mr. Bennet was not of a,Pride and Prejudice,"Austen, Jane"
1342,disposition to seek comfort for the disappointment which his own,Pride and Prejudice,"Austen, Jane"
1342,imprudence had brought on in any of those pleasures which too often,Pride and Prejudice,"Austen, Jane"
1342,console the unfortunate for their folly or their vice. He was fond of,Pride and Prejudice,"Austen, Jane"
1342,the country and of books; and from these tastes had arisen his principal,Pride and Prejudice,"Austen, Jane"
1342,enjoyments. To his wife he was very little otherwise indebted than as,Pride and Prejudice,"Austen, Jane"
1342,her ignorance and folly had contributed to his amusement. This is not,Pride and Prejudice,"Austen, Jane"
1342,the sort of happiness which a man would in general wish to owe to his,Pride and Prejudice,"Austen, Jane"
1342,"wife; but where other powers of entertainment are wanting, the true",Pride and Prejudice,"Austen, Jane"
1342,philosopher will derive benefit from such as are given.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"Elizabeth, however, had never been blind to the impropriety of her",Pride and Prejudice,"Austen, Jane"
1342,father’s behaviour as a husband. She had always seen it with pain; but,Pride and Prejudice,"Austen, Jane"
1342,"respecting his abilities, and grateful for his affectionate treatment of",Pride and Prejudice,"Austen, Jane"
1342,"herself, she endeavoured to forget what she could not overlook, and to",Pride and Prejudice,"Austen, Jane"
1342,banish from her thoughts that continual breach of conjugal obligation,Pride and Prejudice,"Austen, Jane"
1342,"and decorum which, in exposing his wife to the contempt of her own",Pride and Prejudice,"Austen, Jane"
1342,"children, was so highly reprehensible. But she had never felt so",Pride and Prejudice,"Austen, Jane"
1342,strongly as now the disadvantages which must attend the children of so,Pride and Prejudice,"Austen, Jane"
1342,"unsuitable a marriage, nor ever been so fully aware of the evils arising",Pride and Prejudice,"Austen, Jane"
1342,"from so ill-judged a direction of talents--talents which, rightly used,",Pride and Prejudice,"Austen, Jane"
1342,"might at least have preserved the respectability of his daughters, even",Pride and Prejudice,"Austen, Jane"
1342,if incapable of enlarging the mind of his wife.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"When Elizabeth had rejoiced over Wickham’s departure, she found little",Pride and Prejudice,"Austen, Jane"
1342,other cause for satisfaction in the loss of the regiment. Their parties,Pride and Prejudice,"Austen, Jane"
1342,abroad were less varied than before; and at home she had a mother and,Pride and Prejudice,"Austen, Jane"
1342,"sister, whose constant repinings at the dulness of everything around",Pride and Prejudice,"Austen, Jane"
1342,"them threw a real gloom over their domestic circle; and, though Kitty",Pride and Prejudice,"Austen, Jane"
1342,"might in time regain her natural degree of sense, since the disturbers",Pride and Prejudice,"Austen, Jane"
1342,"of her brain were removed, her other sister, from whose disposition",Pride and Prejudice,"Austen, Jane"
1342,"greater evil might be apprehended, was likely to be hardened in all her",Pride and Prejudice,"Austen, Jane"
1342,"folly and assurance, by a situation of such double danger as a",Pride and Prejudice,"Austen, Jane"
1342,"watering-place and a camp. Upon the whole, therefore, she found, what",Pride and Prejudice,"Austen, Jane"
1342,"has been sometimes found before, that an event to which she had looked",Pride and Prejudice,"Austen, Jane"
1342,"forward with impatient desire, did not, in taking place, bring all the",Pride and Prejudice,"Austen, Jane"
1342,satisfaction she had promised herself. It was consequently necessary to,Pride and Prejudice,"Austen, Jane"
1342,name some other period for the commencement of actual felicity; to have,Pride and Prejudice,"Austen, Jane"
1342,"some other point on which her wishes and hopes might be fixed, and by",Pride and Prejudice,"Austen, Jane"
1342,"again enjoying the pleasure of anticipation, console herself for the",Pride and Prejudice,"Austen, Jane"
1342,"present, and prepare for another disappointment. Her tour to the Lakes",Pride and Prejudice,"Austen, Jane"
1342,was now the object of her happiest thoughts: it was her best consolation,Pride and Prejudice,"Austen, Jane"
1342,for all the uncomfortable hours which the discontentedness of her mother,Pride and Prejudice,"Austen, Jane"
1342,and Kitty made inevitable; and could she have included Jane in the,Pride and Prejudice,"Austen, Jane"
1342,"scheme, every part of it would have been perfect.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“But it is fortunate,” thought she, “that I have something to wish for.",Pride and Prejudice,"Austen, Jane"
1342,"Were the whole arrangement complete, my disappointment would be certain.",Pride and Prejudice,"Austen, Jane"
1342,"But here, by carrying with me one ceaseless source of regret in my",Pride and Prejudice,"Austen, Jane"
1342,"sister’s absence, I may reasonably hope to have all my expectations of",Pride and Prejudice,"Austen, Jane"
1342,pleasure realized. A scheme of which every part promises delight can,Pride and Prejudice,"Austen, Jane"
1342,never be successful; and general disappointment is only warded off by,Pride and Prejudice,"Austen, Jane"
1342,the defence of some little peculiar vexation.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,When Lydia went away she promised to write very often and very minutely,Pride and Prejudice,"Austen, Jane"
1342,"to her mother and Kitty; but her letters were always long expected, and",Pride and Prejudice,"Austen, Jane"
1342,always very short. Those to her mother contained little else than that,Pride and Prejudice,"Austen, Jane"
1342,"they were just returned from the library, where such and such officers",Pride and Prejudice,"Austen, Jane"
1342,"had attended them, and where she had seen such beautiful ornaments as",Pride and Prejudice,"Austen, Jane"
1342,"made her quite wild; that she had a new gown, or a new parasol, which",Pride and Prejudice,"Austen, Jane"
1342,"she would have described more fully, but was obliged to leave off in a",Pride and Prejudice,"Austen, Jane"
1342,"violent hurry, as Mrs. Forster called her, and they were going to the",Pride and Prejudice,"Austen, Jane"
1342,camp; and from her correspondence with her sister there was still less,Pride and Prejudice,"Austen, Jane"
1342,"to be learnt, for her letters to Kitty, though rather longer, were much",Pride and Prejudice,"Austen, Jane"
1342,too full of lines under the words to be made public.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"After the first fortnight or three weeks of her absence, health,",Pride and Prejudice,"Austen, Jane"
1342,"good-humour, and cheerfulness began to reappear at Longbourn. Everything",Pride and Prejudice,"Austen, Jane"
1342,wore a happier aspect. The families who had been in town for the winter,Pride and Prejudice,"Austen, Jane"
1342,"came back again, and summer finery and summer engagements arose. Mrs.",Pride and Prejudice,"Austen, Jane"
1342,Bennet was restored to her usual querulous serenity; and by the middle,Pride and Prejudice,"Austen, Jane"
1342,of June Kitty was so much recovered as to be able to enter Meryton,Pride and Prejudice,"Austen, Jane"
1342,"without tears,--an event of such happy promise as to make Elizabeth",Pride and Prejudice,"Austen, Jane"
1342,"hope, that by the following Christmas she might be so tolerably",Pride and Prejudice,"Austen, Jane"
1342,"reasonable as not to mention an officer above once a day, unless, by",Pride and Prejudice,"Austen, Jane"
1342,"some cruel and malicious arrangement at the War Office, another regiment",Pride and Prejudice,"Austen, Jane"
1342,should be quartered in Meryton.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,The time fixed for the beginning of their northern tour was now fast,Pride and Prejudice,"Austen, Jane"
1342,"approaching; and a fortnight only was wanting of it, when a letter",Pride and Prejudice,"Austen, Jane"
1342,"arrived from Mrs. Gardiner, which at once delayed its commencement and",Pride and Prejudice,"Austen, Jane"
1342,curtailed its extent. Mr. Gardiner would be prevented by business from,Pride and Prejudice,"Austen, Jane"
1342,"setting out till a fortnight later in July, and must be in London again",Pride and Prejudice,"Austen, Jane"
1342,within a month; and as that left too short a period for them to go so,Pride and Prejudice,"Austen, Jane"
1342,"far, and see so much as they had proposed, or at least to see it with",Pride and Prejudice,"Austen, Jane"
1342,"the leisure and comfort they had built on, they were obliged to give up",Pride and Prejudice,"Austen, Jane"
1342,"the Lakes, and substitute a more contracted tour; and, according to the",Pride and Prejudice,"Austen, Jane"
1342,"present plan, were to go no farther northward than Derbyshire. In that",Pride and Prejudice,"Austen, Jane"
1342,county there was enough to be seen to occupy the chief of their three,Pride and Prejudice,"Austen, Jane"
1342,weeks; and to Mrs. Gardiner it had a peculiarly strong attraction. The,Pride and Prejudice,"Austen, Jane"
1342,"town where she had formerly passed some years of her life, and where",Pride and Prejudice,"Austen, Jane"
1342,"they were now to spend a few days, was probably as great an object of",Pride and Prejudice,"Austen, Jane"
1342,"her curiosity as all the celebrated beauties of Matlock, Chatsworth,",Pride and Prejudice,"Austen, Jane"
1342,"Dovedale, or the Peak.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Elizabeth was excessively disappointed: she had set her heart on seeing,Pride and Prejudice,"Austen, Jane"
1342,the Lakes; and still thought there might have been time enough. But it,Pride and Prejudice,"Austen, Jane"
1342,was her business to be satisfied--and certainly her temper to be happy;,Pride and Prejudice,"Austen, Jane"
1342,and all was soon right again.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"With the mention of Derbyshire, there were many ideas connected. It was",Pride and Prejudice,"Austen, Jane"
1342,impossible for her to see the word without thinking of Pemberley and its,Pride and Prejudice,"Austen, Jane"
1342,"owner. “But surely,” said she, “I may enter his county with impunity,",Pride and Prejudice,"Austen, Jane"
1342,"and rob it of a few petrified spars, without his perceiving me.”",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,The period of expectation was now doubled. Four weeks were to pass away,Pride and Prejudice,"Austen, Jane"
1342,"before her uncle and aunt’s arrival. But they did pass away, and Mr. and",Pride and Prejudice,"Austen, Jane"
1342,"Mrs. Gardiner, with their four children, did at length appear at",Pride and Prejudice,"Austen, Jane"
1342,"Longbourn. The children, two girls of six and eight years old, and two",Pride and Prejudice,"Austen, Jane"
1342,"younger boys, were to be left under the particular care of their cousin",Pride and Prejudice,"Austen, Jane"
1342,"Jane, who was the general favourite, and whose steady sense and",Pride and Prejudice,"Austen, Jane"
1342,sweetness of temper exactly adapted her for attending to them in every,Pride and Prejudice,"Austen, Jane"
1342,"way--teaching them, playing with them, and loving them.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"The Gardiners stayed only one night at Longbourn, and set off the next",Pride and Prejudice,"Austen, Jane"
1342,morning with Elizabeth in pursuit of novelty and amusement. One,Pride and Prejudice,"Austen, Jane"
1342,enjoyment was certain--that of suitableness as companions; a,Pride and Prejudice,"Austen, Jane"
1342,suitableness which comprehended health and temper to bear,Pride and Prejudice,"Austen, Jane"
1342,inconveniences--cheerfulness to enhance every pleasure--and affection,Pride and Prejudice,"Austen, Jane"
1342,"and intelligence, which might supply it among themselves if there were",Pride and Prejudice,"Austen, Jane"
1342,disappointments abroad.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"It is not the object of this work to give a description of Derbyshire,",Pride and Prejudice,"Austen, Jane"
1342,nor of any of the remarkable places through which their route thither,Pride and Prejudice,"Austen, Jane"
1342,"lay--Oxford, Blenheim, Warwick, Kenilworth, Birmingham, etc., are",Pride and Prejudice,"Austen, Jane"
1342,sufficiently known. A small part of Derbyshire is all the present,Pride and Prejudice,"Austen, Jane"
1342,"concern. To the little town of Lambton, the scene of Mrs. Gardiner’s",Pride and Prejudice,"Austen, Jane"
1342,"former residence, and where she had lately learned that some",Pride and Prejudice,"Austen, Jane"
1342,"acquaintance still remained, they bent their steps, after having seen",Pride and Prejudice,"Austen, Jane"
1342,all the principal wonders of the country; and within five miles of,Pride and Prejudice,"Austen, Jane"
1342,"Lambton, Elizabeth found, from her aunt, that Pemberley was situated. It",Pride and Prejudice,"Austen, Jane"
1342,was not in their direct road; nor more than a mile or two out of it. In,Pride and Prejudice,"Austen, Jane"
1342,"talking over their route the evening before, Mrs. Gardiner expressed an",Pride and Prejudice,"Austen, Jane"
1342,inclination to see the place again. Mr. Gardiner declared his,Pride and Prejudice,"Austen, Jane"
1342,"willingness, and Elizabeth was applied to for her approbation.",Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"“My love, should not you like to see a place of which you have heard so",Pride and Prejudice,"Austen, Jane"
1342,"much?” said her aunt. “A place, too, with which so many of your",Pride and Prejudice,"Austen, Jane"
1342,"acquaintance are connected. Wickham passed all his youth there, you",Pride and Prejudice,"Austen, Jane"
1342,know.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Elizabeth was distressed. She felt that she had no business at,Pride and Prejudice,"Austen, Jane"
1342,"Pemberley, and was obliged to assume a disinclination for seeing it. She",Pride and Prejudice,"Austen, Jane"
1342,"must own that she was tired of great houses: after going over so many,",Pride and Prejudice,"Austen, Jane"
1342,she really had no pleasure in fine carpets or satin curtains.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Mrs. Gardiner abused her stupidity. “If it were merely a fine house,Pride and Prejudice,"Austen, Jane"
1342,"richly furnished,” said she, “I should not care about it myself; but the",Pride and Prejudice,"Austen, Jane"
1342,grounds are delightful. They have some of the finest woods in the,Pride and Prejudice,"Austen, Jane"
1342,country.”,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,Elizabeth said no more; but her mind could not acquiesce. The,Pride and Prejudice,"Austen, Jane"
1342,"possibility of meeting Mr. Darcy, while viewing the place, instantly",Pride and Prejudice,"Austen, Jane"
1342,occurred. It would be dreadful! She blushed at the very idea; and,Pride and Prejudice,"Austen, Jane"
1342,"thought it would be better to speak openly to her aunt, than to run such",Pride and Prejudice,"Austen, Jane"
1342,a risk. But against this there were objections; and she finally resolved,Pride and Prejudice,"Austen, Jane"
1342,"that it could be the last resource, if her private inquiries as to the",Pride and Prejudice,"Austen, Jane"
1342,absence of the family were unfavourably answered.,Pride and Prejudice,"Austen, Jane"
1342,,Pride and Prejudice,"Austen, Jane"
1342,"Accordingly, when she retired at night, she asked the chambermaid",Pride and Prejudice,"Austen, Jane"
1342,"whether Pemberley were not a very fine place, what was the name of its",Pride and Prejudice,"Austen, Jane"
1342,"proprietor, and, with no little alarm, whether the family were down for",Pride and Prejudice,"Austen, Jane"
